id,date_completion_rcd_latest,date_completion_rcd_latest_pre_cutoff,date_completion_last_updated_exclude_missing_update_date,date_completion_last_updated_prefer_euctr,trial_status_last_updated_prefer_euctr,status_complete_last_updated_prefer_euctr,trn_ictrp_priority,date_completion_ictrp,date_completion_22_21_last_updated_prefer_euctr,date_completion_study_last_updated_prefer_euctr,date_completion_results
tri05695,2020-09-30,2020-09-30,2020-09-30,2020-09-30,Recruiting,FALSE,NCT04474340,2020-09-30,2020-09-30,2020-12-30,2020-07-12
tri05698,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04474483,2021-12-31,2022-09-30,2021-12-31,NA
tri05701,2021-10-31,NA,2021-10-31,2021-10-31,Not yet recruiting,FALSE,NCT04475081,2021-10-31,2021-10-31,2021-12-01,NA
tri05702,2021-05-12,2021-05-12,2021-03-25,2021-03-25,Completed,TRUE,NCT04475107,2021-03-25,2021-03-25,2021-04-15,NA
tri05703,2020-07-02,2020-07-02,2020-07-02,2020-07-02,Completed,TRUE,NCT04475120,2020-07-02,2020-07-02,2020-07-02,2020-07-30
tri05704,2020-12-01,2020-12-01,2020-12-01,2020-12-01,Recruiting,FALSE,NCT04475185,2020-12-01,2020-12-19,2020-12-01,NA
tri05706,2021-06-30,2021-06-30,2021-06-30,2021-06-30,Recruiting,FALSE,NCT04475302,2021-06-30,2021-12-30,2021-06-30,NA
tri05709,2020-05-06,2020-05-06,2020-05-06,2020-05-06,Completed,TRUE,NCT04475562,2020-05-06,2020-05-06,2020-07-01,NA
tri05710,2020-06-30,2020-06-30,2020-06-30,2020-06-30,Completed,TRUE,NCT04475575,2020-06-30,2020-06-30,2020-07-01,NA
tri05711,2020-07-07,2020-07-07,2020-07-07,2020-07-07,Completed,TRUE,NCT04475588,2020-07-07,2020-07-07,2020-07-07,2020-07-07
tri05712,2021-07-08,NA,2021-07-08,2021-07-08,Recruiting,FALSE,NCT04475601,2021-07-08,2021-05-26,2022-05-08,NA
tri05713,2020-07-11,2020-07-11,2020-07-11,2020-07-11,Completed,TRUE,NCT04475913,2020-07-11,2020-07-11,2020-08-20,NA
tri05714,2021-10-01,NA,2021-10-01,2021-10-01,Recruiting,FALSE,NCT04475991,2021-10-01,2022-04-01,2022-02-01,NA
tri05717,2021-05-01,2021-05-01,2021-05-01,2021-05-01,Recruiting,FALSE,NCT04476667,2021-05-01,2021-05-01,2021-05-01,NA
tri05718,2021-04-28,2021-04-28,2021-04-28,2021-04-28,Recruiting,FALSE,NCT04476680,2021-04-28,2021-04-28,2021-04-28,NA
tri05721,2020-09-15,2020-09-15,2020-09-15,2020-09-15,Completed,TRUE,NCT04476888,2020-09-15,2020-09-15,2020-10-10,2020-07-01
tri05723,2021-05-30,2021-05-30,2021-05-30,2021-05-30,Not yet recruiting,FALSE,NCT04476927,2021-05-30,2021-05-30,2021-06-30,NA
tri05724,2021-10-01,NA,2021-10-01,2021-10-01,Not yet recruiting,FALSE,NCT04476940,2021-10-01,2021-10-01,2022-06-01,NA
tri05725,2021-07-01,NA,2021-07-01,2021-07-01,Enrolling by invitation,FALSE,NCT04476953,2021-07-01,2022-09-01,2021-07-01,NA
tri05726,2021-06-30,2021-06-30,2021-06-30,2021-06-30,Recruiting,FALSE,NCT04476979,2021-06-30,2021-06-30,2021-12-31,2021-06-01
tri05727,2021-07-17,NA,2021-07-17,2021-07-17,"Active, not recruiting",FALSE,NCT04476992,2021-07-17,2021-07-17,2021-09-17,NA
tri05728,2020-08-15,2020-08-15,2020-08-15,2020-08-15,"Active, not recruiting",FALSE,NCT04477083,2020-08-15,2020-08-15,2020-08-15,NA
tri05732,2021-09-01,NA,2021-09-01,2021-09-01,Recruiting,FALSE,NCT04477668,2021-09-01,2021-09-01,2022-02-01,NA
tri05735,2020-11-06,2020-11-06,2020-11-06,2020-11-06,Terminated,TRUE,NCT04477954,2020-11-06,2020-11-06,2020-12-30,NA
tri05736,2021-03-29,2021-03-29,2021-03-29,2021-03-29,Terminated,TRUE,NCT04477993,2021-03-29,2021-03-29,2021-03-29,NA
tri05737,2022-04-30,NA,2022-04-30,2022-04-30,Recruiting,FALSE,NCT04478019,2022-04-30,2022-04-30,2022-04-30,NA
tri05738,2022-08-01,NA,2022-08-01,2022-08-01,Recruiting,FALSE,NCT04478071,2022-08-01,2022-02-16,2022-08-01,NA
tri05739,2021-06-01,2021-06-01,2021-06-01,2021-06-01,Recruiting,FALSE,NCT04478539,2021-06-01,2021-06-01,2021-07-01,NA
tri05743,2020-10-25,2020-10-25,2020-10-25,2020-10-25,Completed,TRUE,NCT04479163,2020-10-25,2020-10-25,2020-10-25,2020-10-25
tri05744,2020-04-18,2020-04-18,2020-04-18,2020-04-18,Completed,TRUE,NCT04479202,2020-04-18,2020-04-18,2020-04-23,NA
tri05748,2022-07-31,NA,2022-07-31,2022-07-31,Not yet recruiting,FALSE,NCT04479332,2022-07-31,2021-02-23,2022-07-31,NA
tri05750,2020-12-01,2020-12-01,2020-12-01,2020-12-01,Recruiting,FALSE,NCT04479358,2020-12-01,2022-03-01,2021-03-01,NA
tri05752,2021-05-26,2021-05-26,2021-05-26,2021-05-26,Recruiting,FALSE,NCT04479540,2021-05-26,2022-02-26,2021-08-31,NA
tri05756,2021-08-01,NA,2021-08-01,2021-08-01,Enrolling by invitation,FALSE,NCT04480112,2021-08-01,2021-06-11,2021-08-01,NA
tri05757,2021-07-31,NA,2021-07-31,2021-07-31,"Active, not recruiting",FALSE,NCT04480138,2021-07-31,2021-07-31,2021-08-31,NA
tri05758,2020-12-31,2020-12-31,2020-12-31,2020-12-31,Recruiting,FALSE,NCT04480333,2020-12-31,2020-12-31,2021-03-31,NA
tri05760,2022-06-01,NA,2022-06-01,2022-06-01,Not yet recruiting,FALSE,NCT04480411,2022-06-01,2022-12-01,2022-06-01,NA
tri05761,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04480424,2021-07-01,2021-08-19,2021-10-01,NA
tri05764,2020-08-30,2020-08-30,2020-08-30,2020-08-30,Completed,TRUE,NCT04480593,2020-08-30,2020-08-30,2020-08-30,2020-08-30
tri05765,2020-11-20,2020-11-20,2020-11-20,2020-11-20,Not yet recruiting,FALSE,NCT04480606,2020-11-20,2020-11-20,2020-11-20,NA
tri05766,2021-08-01,NA,2021-08-01,2021-08-01,Not yet recruiting,FALSE,NCT04480632,2021-08-01,2021-08-01,2022-08-01,NA
tri05772,2021-09-01,NA,2021-09-01,2021-09-01,Recruiting,FALSE,NCT04481633,2021-09-01,2022-03-01,2021-09-01,NA
tri05774,2021-02-25,2021-02-25,2021-02-25,2021-02-25,Completed,TRUE,NCT04481685,2021-02-25,2021-02-25,2021-06-01,NA
tri05778,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04482387,2021-07-01,2021-07-01,2021-07-01,NA
tri05779,2021-08-01,NA,2021-08-01,2021-08-01,Recruiting,FALSE,NCT04482595,2021-08-01,2023-02-28,2022-05-01,NA
tri05780,2021-09-01,NA,2021-09-01,2021-09-01,Recruiting,FALSE,NCT04482621,2021-09-01,2022-05-01,2021-11-01,NA
tri05781,2022-08-01,NA,2022-08-01,2022-08-01,Recruiting,FALSE,NCT04482634,2022-08-01,2022-08-01,2022-08-01,NA
tri05782,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04482647,2021-07-01,2020-11-05,2021-07-01,NA
tri05783,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04482673,2021-12-31,2022-12-31,2021-12-31,NA
tri05784,2021-12-30,NA,2021-12-30,2021-12-30,Recruiting,FALSE,NCT04482699,2021-12-30,2021-09-13,2022-06-01,NA
tri05786,2020-11-17,2020-11-17,2020-11-17,2020-11-17,Completed,TRUE,NCT04483375,2020-11-17,2020-11-17,2020-11-17,NA
tri05788,2021-05-04,2021-05-04,2021-05-04,2021-05-04,Terminated,TRUE,NCT04483635,2021-05-04,2021-05-04,2021-05-25,NA
tri05789,2021-02-08,2021-02-08,2021-02-08,2021-02-08,Recruiting,FALSE,NCT04483752,2021-02-08,2021-12-24,2021-11-08,NA
tri05790,2020-11-30,2020-11-30,2020-11-30,2020-11-30,Completed,TRUE,NCT04483830,2020-08-06,2020-11-30,2020-11-30,2020-08-30
tri05792,2022-03-15,NA,2022-03-15,2022-03-15,Recruiting,FALSE,NCT04483960,2021-12-31,2022-02-22,2022-03-15,NA
tri05793,2022-04-01,NA,2022-04-01,2022-04-01,Enrolling by invitation,FALSE,NCT04483973,2022-04-01,2022-08-01,2022-04-01,NA
tri05794,2022-04-01,NA,2022-04-01,2022-04-01,Enrolling by invitation,FALSE,NCT04484025,2022-04-01,2022-08-01,2022-04-01,NA
tri05795,2020-10-20,2020-10-20,2020-10-20,2020-10-20,Recruiting,FALSE,NCT04484207,2020-10-20,2020-10-20,2020-10-26,NA
tri05796,2020-10-25,2020-10-25,2020-10-25,2020-10-25,Completed,TRUE,NCT04484493,2020-10-25,2020-10-25,2020-11-03,NA
tri05799,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04485130,2021-12-31,2021-12-31,2022-04-30,NA
tri05800,2020-07-31,2020-07-31,2020-07-31,2020-07-31,Completed,TRUE,NCT04485169,2020-07-31,2020-07-31,2020-07-31,NA
tri05804,2020-12-31,2020-12-31,2020-12-31,2020-12-31,Recruiting,FALSE,NCT04485429,2020-12-31,2022-12-31,2020-12-31,NA
tri05805,2022-01-15,NA,2022-01-15,2022-01-15,Recruiting,FALSE,NCT04486001,2022-01-15,2021-06-09,2022-01-15,NA
tri05806,2020-07-23,2020-07-23,2020-07-23,2020-07-23,Completed,TRUE,NCT04486144,2020-07-23,2020-07-23,2020-07-23,NA
tri05807,2021-02-08,2021-02-08,2021-02-08,2021-02-08,Completed,TRUE,NCT04486313,2021-02-08,2021-02-08,2021-02-08,2021-02-05
tri05810,2021-03-01,2021-03-01,2021-03-01,2021-03-01,Recruiting,FALSE,NCT04486482,2021-03-01,2021-03-30,2021-03-01,NA
tri05811,2021-04-04,2021-04-04,2021-04-04,2021-04-04,"Active, not recruiting",FALSE,NCT04486508,2021-04-04,2021-04-04,2021-05-03,2020-12-19
tri05814,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04487171,2021-07-01,2021-07-01,2021-08-01,NA
tri05816,2021-06-30,2021-06-30,2021-06-30,2021-06-30,"Active, not recruiting",FALSE,NCT04487210,2021-06-30,2021-06-01,2021-11-30,NA
tri05817,2021-03-01,2021-03-01,2021-03-01,2021-03-01,Recruiting,FALSE,NCT04487444,2021-03-01,2022-03-01,2021-06-01,NA
tri05818,2020-10-29,2020-10-29,2020-10-29,2020-10-29,Completed,TRUE,NCT04487574,2020-10-29,2020-10-29,2020-10-29,NA
tri05819,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04487639,2021-07-01,2021-07-01,2021-07-01,NA
tri05823,2022-02-01,NA,2022-02-01,2022-02-01,Recruiting,FALSE,NCT04487886,2022-02-01,2021-06-10,2022-02-01,NA
tri05825,2020-12-01,2020-12-01,2020-12-01,2020-12-01,Recruiting,FALSE,NCT04487964,2020-12-01,2021-11-01,2021-01-01,NA
tri05827,2021-03-31,2021-03-31,2021-03-31,2021-03-31,"Active, not recruiting",FALSE,NCT04487990,2021-03-31,2021-03-31,2021-08-01,NA
tri05828,2022-07-24,NA,2022-07-24,2022-07-24,Recruiting,FALSE,NCT04488081,2022-07-24,2022-07-24,2022-11-01,NA
tri05830,2021-12-31,NA,2021-12-31,2021-12-31,"Active, not recruiting",FALSE,NCT04488484,2021-12-31,2021-12-31,2021-12-31,NA
tri05834,2021-07-06,NA,2021-07-06,2021-07-06,Recruiting,FALSE,NCT04488575,2021-07-06,2021-05-16,2021-07-06,NA
tri05836,2020-12-16,2020-12-16,2020-12-16,2020-12-16,Completed,TRUE,NCT04488796,2020-12-16,2020-12-16,2020-12-16,NA
tri05837,2021-04-01,2021-04-01,2021-04-01,2021-04-01,"Active, not recruiting",FALSE,NCT04489446,2021-04-01,2021-04-30,2021-08-01,NA
tri05838,2021-08-01,NA,2021-08-01,2021-08-01,Not yet recruiting,FALSE,NCT04489628,2021-08-01,2021-06-01,2021-08-01,NA
tri05839,2021-12-30,NA,2021-12-30,2021-12-30,Recruiting,FALSE,NCT04490200,2021-12-30,2021-12-30,2022-02-15,NA
tri05840,2020-11-18,2020-11-18,2020-11-18,2020-11-18,Completed,TRUE,NCT04490239,2020-11-18,2020-11-18,2020-11-18,NA
tri05841,2021-07-30,NA,2021-07-30,2021-07-30,Recruiting,FALSE,NCT04490278,2021-07-30,2021-06-30,2021-07-30,NA
tri05842,2024-06-01,NA,2024-06-01,2024-06-01,Not yet recruiting,FALSE,NCT04490486,2024-06-01,2024-06-01,2024-06-01,NA
tri05845,2021-03-30,2021-03-30,2021-03-30,2021-03-30,Recruiting,FALSE,NCT04490824,2021-03-30,2021-03-30,2021-04-30,NA
tri05847,2021-07-15,NA,2021-07-15,2021-07-15,Recruiting,FALSE,NCT04490850,2021-07-15,2021-09-24,2021-07-15,NA
tri05852,2020-10-01,2020-10-01,2020-10-01,2020-10-01,Completed,TRUE,NCT04491240,2020-10-01,2020-10-01,2020-10-20,NA
tri05855,2020-05-31,2020-05-31,2020-05-31,2020-05-31,Completed,TRUE,NCT04491994,2020-05-31,2020-05-31,2020-05-31,2020-05-31
tri05858,2020-12-31,2020-12-31,2020-12-31,2020-12-31,Recruiting,FALSE,NCT04492228,2020-12-31,2020-12-31,2021-05-30,2020-07-31
tri05859,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04492254,2021-07-01,2021-11-30,2021-09-01,NA
tri05861,2021-10-01,NA,2021-10-01,2021-10-01,Recruiting,FALSE,NCT04492358,2021-10-01,2021-10-01,2021-10-01,NA
tri05864,2021-05-12,2021-05-12,2021-05-12,2021-05-12,"Active, not recruiting",FALSE,NCT04492410,2021-05-12,2021-05-12,2021-11-01,NA
tri05865,2020-07-20,2020-07-20,2020-07-20,2020-07-20,Completed,TRUE,NCT04492501,2020-07-20,2020-07-20,2020-07-20,NA
tri05867,2021-06-30,2021-06-30,2021-06-30,2021-06-30,"Active, not recruiting",FALSE,NCT04492527,2021-06-30,2021-04-30,2021-07-31,NA
tri05869,2025-11-23,NA,2025-11-23,2025-11-23,Recruiting,FALSE,NCT04492891,2025-11-23,2025-11-23,2025-11-23,NA
tri05872,2020-11-30,2020-11-30,2020-11-30,2020-11-30,Not yet recruiting,FALSE,NCT04493242,2020-11-30,2021-05-01,2020-12-31,NA
tri05874,2021-12-01,NA,2021-12-01,2021-12-01,Not yet recruiting,FALSE,NCT04493294,2021-12-01,2021-12-01,2021-12-01,NA
tri05876,2022-02-14,NA,2022-02-14,2022-02-14,Recruiting,FALSE,NCT04493359,2022-02-14,2021-09-28,2022-02-14,NA
tri05877,2020-12-01,2020-12-01,2020-12-01,2020-12-01,Completed,TRUE,NCT04494204,2020-12-01,2020-12-01,2020-12-20,NA
tri05878,2021-10-30,NA,2021-10-30,2021-10-30,Recruiting,FALSE,NCT04494386,2021-10-30,2021-10-30,2021-12-30,NA
tri05879,2022-07-01,NA,2022-07-01,2022-07-01,Recruiting,FALSE,NCT04494399,2022-07-01,2022-07-01,2022-08-01,NA
tri05880,2021-01-08,2021-01-08,2021-01-08,2021-01-08,Completed,TRUE,NCT04494646,2021-01-08,2021-01-08,2021-01-08,NA
tri05881,2020-12-31,2020-12-31,2020-12-31,2020-12-31,Recruiting,FALSE,NCT04494724,2020-12-31,2020-12-31,2021-07-31,NA
tri05883,2020-12-01,2020-12-01,2020-12-01,2020-12-01,Recruiting,FALSE,NCT04494867,2020-12-01,2022-07-01,2020-12-01,NA
tri05885,2020-11-23,2020-11-23,2020-11-23,2020-11-23,Completed,TRUE,NCT04494984,2020-11-23,2020-11-23,2020-12-30,2020-11-23
tri05886,2021-04-26,2021-04-26,2021-04-26,2021-04-26,Completed,TRUE,NCT04495101,2021-04-26,2021-04-26,2021-06-10,NA
tri05887,2021-08-01,NA,2021-08-01,2021-08-01,Recruiting,FALSE,NCT04495543,2021-08-01,2021-08-01,2021-08-01,NA
tri05889,2022-08-01,NA,2022-08-01,2022-08-01,Recruiting,FALSE,NCT04495803,2022-08-01,2022-08-01,2022-08-01,NA
tri05890,2021-08-01,NA,2021-08-01,2021-08-01,Recruiting,FALSE,NCT04495816,2021-08-01,2021-12-31,2021-08-01,NA
tri05891,2021-03-31,2021-03-31,2021-03-31,2021-03-31,Recruiting,FALSE,NCT04495842,2021-03-31,2021-12-31,2021-06-30,NA
tri05893,2021-09-22,2020-10-09,2020-10-09,2020-10-09,Recruiting,FALSE,NCT04495933,2020-10-09,2021-11-06,2021-11-08,NA
tri05897,2021-06-30,2021-06-30,2021-06-30,2021-06-30,"Active, not recruiting",FALSE,NCT04496245,2021-06-30,2021-06-30,2021-06-30,NA
tri05901,2021-08-07,NA,2021-08-07,2021-08-07,Recruiting,FALSE,NCT04497272,2021-08-07,2021-03-01,2021-10-07,NA
tri05902,2021-05-12,2021-05-12,2021-05-12,2021-05-12,Completed,TRUE,NCT04497298,2021-05-12,2021-05-12,2021-05-12,NA
tri05904,2021-04-30,2021-04-30,2021-04-30,2021-04-30,Recruiting,FALSE,NCT04497324,2021-04-30,2021-04-17,2021-05-15,NA
tri05905,2021-09-15,NA,2021-09-15,2021-09-15,Recruiting,FALSE,NCT04497389,2021-09-15,2021-09-15,2021-09-15,NA
tri05907,2020-11-30,2020-11-30,2020-11-30,2020-11-30,Recruiting,FALSE,NCT04497415,2020-11-30,2020-11-30,2021-01-30,NA
tri05909,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04497454,2021-07-01,2021-07-01,2021-12-01,NA
tri05911,2020-10-15,2020-10-15,2020-10-15,2020-10-15,Completed,TRUE,NCT04497519,2020-10-15,2020-10-15,2020-11-01,NA
tri05913,2020-08-13,2020-08-13,2020-08-13,2020-08-13,Completed,TRUE,NCT04497623,2020-08-13,2020-08-13,2020-09-20,NA
tri05917,2021-04-30,2021-04-30,2021-04-30,2021-04-30,Recruiting,FALSE,NCT04497922,2021-04-30,2021-04-30,2021-05-15,NA
tri05918,2021-01-16,2021-01-16,2021-01-16,2021-01-16,Completed,TRUE,NCT04497987,2021-01-16,2021-01-16,2021-05-20,2021-01-16
tri05921,2021-09-01,NA,2021-09-01,2021-09-01,"Active, not recruiting",FALSE,NCT04498273,2021-09-01,2021-08-05,2021-09-01,NA
tri05924,2022-04-30,NA,2022-04-30,2022-04-30,Not yet recruiting,FALSE,NCT04498325,2022-04-30,2022-04-30,2022-04-30,NA
tri05925,2021-09-30,NA,2021-09-30,2021-09-30,Recruiting,FALSE,NCT04498377,2021-09-30,2021-03-24,2021-12-31,NA
tri05927,2020-10-22,2020-10-22,2020-10-22,2020-10-22,Completed,TRUE,NCT04498442,2020-10-22,2020-10-22,2020-10-22,NA
tri05930,2020-10-30,2020-10-30,2020-10-30,2020-10-30,Completed,TRUE,NCT04498936,2020-10-30,2020-10-30,2020-10-30,NA
tri05932,2020-11-15,2020-11-15,2020-11-15,2020-11-15,Recruiting,FALSE,NCT04499313,2020-11-15,2020-11-15,2020-11-30,NA
tri05934,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04499391,2021-07-01,2022-07-01,2022-07-01,NA
tri05935,2021-11-30,NA,2021-11-30,2021-11-30,Recruiting,FALSE,NCT04499677,2021-11-30,2021-12-01,2021-12-31,NA
tri05936,2020-09-15,2020-09-15,2020-09-15,2020-09-15,Completed,TRUE,NCT04500067,2020-09-15,2020-09-15,2020-09-15,NA
tri05937,2021-08-01,NA,2021-08-01,2021-08-01,Recruiting,FALSE,NCT04500132,2021-08-01,2021-02-04,2022-05-01,NA
tri05938,2021-04-01,2021-04-01,2021-04-01,2021-04-01,Recruiting,FALSE,NCT04500366,2021-04-01,2021-11-01,2021-05-01,NA
tri05939,2021-09-30,NA,2021-09-30,2021-09-30,Recruiting,FALSE,NCT04500418,2021-09-30,2022-01-06,2021-09-30,NA
tri05941,2022-08-01,NA,2022-08-01,2022-08-01,Recruiting,FALSE,NCT04500626,2022-08-01,2022-08-01,2022-08-01,NA
tri05945,2021-04-08,2021-04-08,2021-04-08,2021-04-08,"Active, not recruiting",FALSE,NCT04501445,2021-04-08,2021-04-08,2021-07-31,NA
tri05946,2021-06-10,2021-06-10,2021-06-10,2021-06-10,"Active, not recruiting",FALSE,NCT04501458,2021-06-10,2022-06-10,2021-06-10,NA
tri05947,2020-07-29,2020-07-29,2020-07-29,2020-07-29,"Active, not recruiting",FALSE,NCT04501783,2020-07-29,2020-07-29,2020-08-01,NA
tri05948,2021-10-01,NA,2021-10-01,2021-10-01,Recruiting,FALSE,NCT04501796,2021-10-01,2022-03-01,2021-12-01,NA
tri05950,2020-08-30,2020-08-30,2020-08-30,2020-08-30,Enrolling by invitation,FALSE,NCT04501965,2020-08-30,2020-08-30,2020-09-30,NA
tri05951,2022-07-01,NA,2022-07-01,2022-07-01,Recruiting,FALSE,NCT04501978,2022-07-01,2022-07-01,2022-07-01,NA
tri05953,2020-09-21,2020-09-21,2020-09-21,2020-09-21,"Active, not recruiting",FALSE,NCT04502056,2020-09-21,2020-09-06,2021-09-01,NA
tri05956,2020-08-30,2020-08-30,2020-08-30,2020-08-30,Enrolling by invitation,FALSE,NCT04502342,2020-08-30,2020-08-30,2020-09-30,NA
tri05957,2021-07-31,NA,2021-07-31,2021-07-31,Recruiting,FALSE,NCT04502433,2021-07-31,2022-04-15,2021-07-31,NA
tri05958,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04502472,2021-12-31,2020-09-30,2021-12-31,NA
tri05959,2021-02-01,2021-02-01,2021-02-01,2021-02-01,Recruiting,FALSE,NCT04502667,2021-02-01,2021-02-01,2021-04-01,NA
tri05964,2021-04-10,2021-04-10,2021-04-10,2021-04-10,"Active, not recruiting",FALSE,NCT04504240,2021-04-10,2021-04-15,2021-04-10,NA
tri05965,2020-11-16,2020-11-16,2020-11-16,2020-11-16,"Active, not recruiting",FALSE,NCT04504877,2020-11-16,2020-11-16,2020-12-16,NA
tri05966,2021-08-07,NA,2021-08-07,2021-08-07,Recruiting,FALSE,NCT04505098,2021-08-07,2022-02-28,2023-02-28,NA
tri05967,2021-09-01,NA,2021-09-01,2021-09-01,Recruiting,FALSE,NCT04505592,2021-09-01,2021-10-01,2021-12-01,NA
tri05971,2021-02-01,2021-02-01,2021-02-01,2021-02-01,Completed,TRUE,NCT04505761,2021-02-01,2021-02-01,2021-03-31,NA
tri05972,2021-09-01,NA,2021-09-01,2021-09-01,Recruiting,FALSE,NCT04505774,2021-09-01,2022-09-01,2021-12-01,NA
tri05978,2021-10-25,NA,2021-10-25,2021-10-25,"Active, not recruiting",FALSE,NCT04507256,2021-10-25,2021-10-19,2021-10-25,NA
tri05980,2020-10-01,2020-10-01,2020-10-01,2020-10-01,Not yet recruiting,FALSE,NCT04507867,2020-10-01,2021-04-10,2020-12-01,2021-04-30
tri05982,2021-01-09,2021-01-09,2021-01-09,2021-01-09,"Active, not recruiting",FALSE,NCT04508075,2021-01-09,2021-01-09,2021-09-01,NA
tri05983,2020-08-30,2020-08-30,2020-08-30,2020-08-30,Recruiting,FALSE,NCT04508439,2020-08-30,2020-08-30,2020-12-30,NA
tri05987,2020-12-23,2020-12-23,2020-12-23,2020-12-23,Terminated,TRUE,NCT04508868,2020-12-23,2020-12-23,2020-12-23,NA
tri05992,2021-01-01,2021-01-01,2021-01-01,2021-01-01,Not yet recruiting,FALSE,NCT04508985,2021-01-01,2021-01-01,2021-09-01,NA
tri05995,2021-02-22,2021-02-22,2021-02-22,2021-02-22,"Active, not recruiting",FALSE,NCT04509947,2021-02-22,2021-02-22,2021-12-08,NA
tri05999,2021-03-12,2021-03-12,2021-03-12,2021-03-12,Suspended,FALSE,NCT04510038,2021-03-12,2021-03-12,2022-01-01,NA
tri06000,2021-10-01,NA,2021-10-01,2021-10-01,Recruiting,FALSE,NCT04510194,2021-10-01,2023-02-01,2021-12-01,NA
tri06001,2021-06-16,2021-06-16,2021-06-16,2021-06-16,Recruiting,FALSE,NCT04510207,2021-06-16,2021-06-16,2021-09-16,NA
tri06002,2020-10-01,2020-10-01,2020-10-01,2020-10-01,Not yet recruiting,FALSE,NCT04510233,2020-10-01,2020-10-01,2020-12-01,NA
tri06003,2021-02-01,2021-02-01,2021-02-01,2021-02-01,Not yet recruiting,FALSE,NCT04510402,2021-02-01,2021-02-01,2021-04-01,NA
tri06005,2021-05-01,2021-05-01,2021-05-01,2021-05-01,Recruiting,FALSE,NCT04510454,2021-05-01,2021-12-01,2021-05-01,NA
tri06007,2023-09-01,NA,2023-09-01,2023-09-01,Recruiting,FALSE,NCT04510493,2023-09-01,2021-08-17,2023-09-01,NA
tri06010,2021-03-01,2021-03-01,2021-03-01,2021-03-01,Recruiting,FALSE,NCT04510662,2021-03-01,2021-03-01,2021-04-01,NA
tri06012,2021-02-26,2021-02-26,2021-02-26,2021-02-26,Terminated,TRUE,NCT04511650,2021-02-26,2021-02-26,2021-02-26,NA
tri06014,2021-06-01,2021-06-01,2021-06-01,2021-06-01,"Active, not recruiting",FALSE,NCT04511819,2021-06-01,2021-03-31,2021-06-01,NA
tri06015,2021-12-01,NA,2021-12-01,2021-12-01,Recruiting,FALSE,NCT04511923,2021-12-01,2021-12-01,2022-01-01,NA
tri06016,2020-09-30,2020-09-30,2020-09-30,2020-09-30,Completed,TRUE,NCT04511949,2020-09-30,2020-09-30,2020-11-30,NA
tri06018,2020-09-19,2020-09-19,2020-09-19,2020-09-19,Completed,TRUE,NCT04512027,2020-09-19,2020-09-19,2020-10-16,2020-09-26
tri06019,2021-12-01,NA,2021-12-01,2021-12-01,Recruiting,FALSE,NCT04512079,2021-12-01,2022-07-01,2022-03-01,NA
tri06022,2021-08-01,NA,2021-08-01,2021-08-01,Recruiting,FALSE,NCT04513158,2021-08-01,2021-08-01,2021-12-31,NA
tri06023,2021-03-30,2021-03-30,2021-03-30,2021-03-30,Recruiting,FALSE,NCT04513184,2021-03-30,2021-03-30,2021-07-31,NA
tri06025,2022-11-01,NA,2022-11-01,2022-11-01,Not yet recruiting,FALSE,NCT04513314,2022-11-01,2023-11-01,2022-11-01,NA
tri06026,2021-01-01,2021-01-01,2021-01-01,2021-01-01,"Active, not recruiting",FALSE,NCT04513470,2021-01-01,2021-01-01,2021-02-01,NA
tri06031,2021-04-30,2021-04-30,2021-04-30,2021-04-30,Recruiting,FALSE,NCT04513990,2021-04-30,2023-04-30,2021-04-30,NA
tri06034,2021-02-20,2021-02-20,2021-02-20,2021-02-20,Not yet recruiting,FALSE,NCT04514302,2021-02-20,2022-02-20,2021-06-20,NA
tri06035,2021-07-31,NA,2021-07-31,2021-07-31,Recruiting,FALSE,NCT04514627,2021-07-31,2021-07-31,2021-07-31,NA
tri06036,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04514705,2021-12-31,2021-12-31,2021-12-31,NA
tri06038,2021-03-08,2021-03-08,2021-03-08,2021-03-08,Completed,TRUE,NCT04514900,2021-03-08,2021-03-08,2021-03-08,NA
tri06040,2021-11-09,NA,2021-11-09,2021-11-09,"Active, not recruiting",FALSE,NCT04515147,2021-11-09,2022-02-21,2021-11-09,NA
tri06044,2021-01-01,2021-01-01,2021-01-01,2021-01-01,Not yet recruiting,FALSE,NCT04516512,2021-01-01,2021-07-08,2021-01-01,NA
tri06045,2021-03-01,2021-03-01,2021-03-01,2021-03-01,Recruiting,FALSE,NCT04516564,2021-03-01,2021-03-04,2021-04-01,NA
